OQKsaW;1;3;-1,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1;53,12,8,6,12,9,13,9,7,2,3,5,7,2,2,4,1,5,1,5,7,1,1,1,11,7,3,8,9,5,8,1,4,3,3,3,3,2,5,2,1,2,2,4,5,4,2,2,1,2,7,3,5,5,7,7,6,7,5,8,2,6,4,3,1,3,3,4,2,4,6,2,16,5,33,1,16,1,38,10,9,1,6,4,2,1,3,6,1,4,1,1,1,3,4,9;1,7,3,5,4,8,2,6,1,5,4,8,2,6,3,7,2,5,1,7,4,8,3,6,1,6,4,5,2,7,3,8,2,7,3,6,4,8,1,5,4,8,3,5,1,7,2,6,2,6,1,5,4,8,3,7,1,7,3,8,2,6,4,5,4,6,1,5,3,8,2,7,1,8,2,7,3,5,4,6,3,8,1,7,2,6,4,5,1,8,3,5,4,7,2,6
Jc83Kz;1;3;-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1;17,16,135,22,15,14,25,17,15,18,15,17,20,15,16,16,16,15,18,18,17,17,23,17,24,14,18,15,13,13,22,15,13,13,11,17,13,11,17,17,13,12,15,13,11,16,17,13,105,13,13,14,13,11,16,15,15,12,21,14,13,21,14,13,14,13,16,18,16,11,13,12,12,15,17,13,12,11,11,13,11,12,13,14,13,16,13,13,11,13,14,13,12,13,14,17;3,7,4,8,1,5,2,6,4,7,3,6,1,5,2,8,1,7,2,6,4,5,3,8,2,5,3,6,4,8,1,7,4,8,1,7,2,6,3,5,3,6,1,8,2,5,4,7,1,6,2,5,3,8,4,7,3,6,1,8,4,7,2,5,1,6,4,5,2,7,3,8,3,8,2,5,1,7,4,6,4,7,2,8,1,5,3,6,3,6,4,5,1,7,2,8
WsN26n;2;3;0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1;0,0,0,0,0,28,0,0,22,35,31,24,23,21,27,19,24,29,19,21,22,20,27,26,19,20,19,23,18,21,14,20,16,20,17,17,14,15,22,17,19,20,29,20,24,21,24,27,19,17,22,18,25,14,16,15,19,25,18,19,19,18,16,18,16,23,27,15,23,16,15,23,20,18,27,21,23,20,18,17,24,15,23,19,25,23,19,17,17,23,18,17,13,20,19,18;2,5,3,8,1,7,4,6,3,6,2,7,4,8,1,5,2,8,1,6,4,5,3,7,4,7,2,5,3,6,1,8,2,7,1,5,3,6,4,8,2,7,4,8,3,5,1,6,3,7,2,8,1,6,4,5,4,7,3,8,2,6,1,5,1,7,4,6,2,5,3,8,3,8,1,7,2,6,4,5,2,8,4,7,1,5,3,6,2,7,1,5,4,6,3,8
P6JO6L;1;3;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1;18,18,32,107,24,17,20,22,18,24,27,21,15,21,19,18,22,13,15,24,18,18,24,19,16,14,14,12,20,18,14,12,15,13,14,11,11,12,15,12,13,12,15,15,13,15,13,15,15,10,14,12,13,12,10,16,11,19,13,16,13,16,13,11,14,18,11,12,15,25,13,18,13,29,12,15,15,16,13,15,12,21,16,16,16,17,16,18,21,15,16,17,26,17,17,16;4,8,3,5,2,6,1,7,3,8,1,5,2,7,4,6,3,6,2,8,1,7,4,5,3,5,2,6,1,7,4,8,2,5,3,7,1,8,4,6,1,7,4,6,2,5,3,8,4,7,2,6,1,8,3,5,3,7,1,5,4,6,2,8,3,8,4,6,1,5,2,7,4,8,1,7,3,5,2,6,1,7,3,5,4,8,2,6,3,7,1,8,4,5,2,6
ODcjho;1;3;1,1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1;21,56,39,0,22,16,72,40,13,49,16,16,10,13,17,16,13,12,13,12,12,16,12,13,19,19,18,17,12,15,21,19,13,16,15,14,40,15,18,17,17,23,18,19,18,14,14,16,20,12,15,13,15,12,13,16,21,15,11,16,13,14,22,17,33,21,19,17,17,15,15,17,20,21,13,15,18,14,13,16,15,15,12,16,16,15,16,15,13,18,16,17,13,17,15,14;4,7,3,8,2,5,1,6,1,5,3,8,4,7,2,6,3,6,2,7,4,5,1,8,1,5,2,6,3,8,4,7,3,7,2,5,4,8,1,6,2,5,3,6,1,7,4,8,1,7,4,5,3,6,2,8,4,5,2,6,3,8,1,7,2,8,4,5,3,7,1,6,2,7,1,5,4,6,3,8,4,5,2,6,1,7,3,8,4,8,3,7,1,5,2,6
fdVB9U;2;5;0,1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1;0,39,26,50,75,33,27,24,20,47,47,24,44,35,22,37,24,23,23,19,37,25,25,19,19,27,20,25,29,22,22,26,22,23,24,33,38,31,43,29,23,27,34,26,22,35,22,22,21,16,18,26,29,29,22,14,20,43,20,36,37,33,28,21,21,36,19,33,30,35,20,25,18,20,21,24,39,23,38,17,17,21,16,20,24,17,30,38,22,31,32,27,25,28,16,22;1,5,2,6,3,8,4,7,3,5,4,8,2,6,1,7,4,5,2,7,3,6,1,8,3,6,4,7,1,5,2,8,2,8,4,7,3,6,1,5,2,8,1,6,3,5,4,7,4,7,1,8,3,6,2,5,1,8,4,6,2,5,3,7,2,5,4,8,3,6,1,7,1,6,2,8,3,7,4,5,2,5,1,7,4,6,3,8,2,7,1,5,3,8,4,6
MxpU2I;1;6;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1;25,35,39,27,31,36,30,29,18,22,24,31,22,37,24,26,19,26,25,25,33,26,27,35,24,23,25,30,31,27,21,31,30,24,21,36,23,31,34,29,30,27,25,33,32,34,26,27,30,23,19,34,28,23,21,19,16,23,20,21,29,19,28,24,21,20,17,34,29,22,33,20,19,38,18,27,27,17,33,37,25,24,14,32,27,20,26,30,17,25,17,31,21,29,44,19;3,6,2,5,4,8,1,7,4,7,2,5,3,6,1,8,1,5,2,8,3,7,4,6,4,6,2,8,3,5,1,7,1,8,2,6,3,7,4,5,3,8,4,5,2,6,1,7,1,6,4,5,3,8,2,7,1,8,4,5,2,7,3,6,4,6,2,8,3,7,1,5,1,6,4,7,3,8,2,5,2,7,1,6,3,8,4,5,1,5,4,7,3,6,2,8
cbiaOk;1;5;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,1;28,22,32,23,27,28,25,21,28,22,29,26,22,25,27,26,20,22,29,22,20,22,21,25,21,25,31,23,31,22,30,15,23,21,20,19,22,22,24,21,19,21,27,28,21,22,19,22,21,21,22,29,33,17,21,22,21,26,21,26,22,20,24,21,20,25,35,22,20,17,26,24,19,28,25,25,19,20,16,19,21,23,21,21,19,17,33,21,22,16,29,17,17,22,14,19;1,6,2,8,4,7,3,5,3,8,2,7,4,6,1,5,1,6,4,8,3,7,2,5,4,8,2,5,1,6,3,7,2,8,1,6,3,7,4,5,1,7,2,8,4,5,3,6,4,8,1,7,2,5,3,6,3,6,1,7,4,8,2,5,3,7,4,6,2,5,1,8,3,7,1,8,4,5,2,6,2,7,1,8,4,5,3,6,1,6,3,5,4,7,2,8
A8O7p4;1;2;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1;140,46,24,26,51,36,46,30,24,21,31,19,23,17,27,19,19,22,23,23,26,17,24,20,85,22,27,19,19,17,20,40,25,19,23,20,24,19,37,22,22,28,21,22,39,21,44,37,25,27,30,29,21,27,33,34,22,22,34,32,25,18,22,27,30,19,19,28,50,20,23,21,27,27,18,19,30,19,23,40,17,29,21,19,25,16,21,19,46,31,18,31,19,40,20,20;1,7,4,5,2,6,3,8,1,5,4,6,2,7,3,8,4,5,2,6,3,7,1,8,1,7,2,5,4,6,3,8,1,8,2,6,3,7,4,5,3,5,2,6,4,8,1,7,1,7,4,8,3,5,2,6,1,8,2,6,3,7,4,5,1,6,3,8,2,7,4,5,2,6,1,5,4,8,3,7,4,6,2,5,1,8,3,7,3,8,1,6,4,5,2,7
pKqr3u;1;3;-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1;27,20,20,79,28,27,86,19,19,23,23,23,27,21,19,17,27,19,23,31,18,21,19,31,23,25,21,18,19,21,23,23,27,22,22,21,28,21,19,18,22,17,27,17,25,26,24,23,23,21,18,21,18,23,20,20,19,20,23,27,18,21,21,20,19,16,22,20,17,17,20,19,19,18,21,19,16,15,18,28,20,21,22,20,17,19,21,22,27,16,19,23,19,18,21,15;4,7,1,6,2,8,3,5,3,6,4,5,2,7,1,8,2,7,1,8,4,6,3,5,3,8,1,6,4,5,2,7,2,5,1,6,4,8,3,7,4,6,2,8,1,5,3,7,2,5,4,6,3,7,1,8,3,7,4,8,2,6,1,5,4,7,2,8,3,5,1,6,1,8,4,7,2,6,3,5,4,7,1,8,3,5,2,6,1,6,2,5,4,8,3,7
vDypPS;2;2;1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1;31,20,20,24,18,19,25,21,18,12,18,16,18,17,17,14,18,15,13,21,19,14,18,15,19,14,23,23,18,12,20,14,21,19,19,18,19,16,16,16,16,20,21,15,15,18,15,31,19,22,19,17,21,20,12,15,19,17,16,15,19,20,23,13,23,33,26,16,35,14,19,22,23,14,28,14,15,19,12,19,19,23,16,14,14,12,26,15,19,14,23,16,11,22,28,13;3,7,1,8,4,6,2,5,1,6,4,5,2,8,3,7,1,7,3,8,4,6,2,5,3,8,2,6,4,7,1,5,4,6,1,8,3,7,2,5,4,5,2,7,1,8,3,6,4,7,2,6,1,8,3,5,4,7,1,6,2,8,3,5,2,5,3,8,4,7,1,6,3,6,2,8,1,5,4,7,1,6,2,8,4,7,3,5,4,8,1,5,2,7,3,6
qxTrSz;2;2;1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1;21,14,34,70,16,58,27,69,16,42,17,51,27,50,16,23,13,19,16,16,19,16,17,19,18,16,66,17,14,18,85,19,18,34,20,15,21,17,17,18,18,15,67,18,15,21,15,16,17,21,16,15,13,17,13,13,11,13,19,16,13,13,17,17,16,16,14,14,16,18,13,25,13,14,15,15,17,13,11,15,13,21,11,13,24,16,15,17,18,13,34,12,14,21,22,15;4,5,2,6,3,8,1,7,4,6,2,5,3,7,1,8,1,5,2,6,3,8,4,7,3,7,4,6,2,8,1,5,4,5,3,8,1,7,2,6,1,6,2,5,3,8,4,7,3,5,2,7,4,8,1,6,4,8,1,6,2,7,3,5,3,5,1,7,2,6,4,8,4,5,2,8,1,6,3,7,3,7,2,6,4,5,1,8,4,6,2,5,1,7,3,8
V1pj5l;2;3;1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1;14,28,15,15,11,12,17,16,15,13,18,13,14,13,11,12,20,17,12,11,17,15,16,12,16,15,19,13,19,18,13,15,13,13,17,17,16,16,14,12,17,11,17,14,11,17,11,21,13,15,17,16,14,16,17,13,15,14,13,13,13,12,18,14,17,16,16,15,13,18,12,12,20,23,17,16,16,17,16,22,16,14,16,19,18,14,15,13,16,13,18,16,13,22,16,20;2,6,3,8,4,7,1,5,3,8,1,6,4,5,2,7,2,8,1,5,3,7,4,6,4,7,3,8,2,5,1,6,3,7,4,5,1,6,2,8,4,7,2,5,3,8,1,6,3,8,2,6,1,7,4,5,2,7,3,6,1,8,4,5,4,8,3,7,2,5,1,6,3,6,1,8,4,7,2,5,4,5,1,8,2,6,3,7,1,5,2,8,3,7,4,6
gSrB2c;1;3;1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1;66,38,33,45,38,42,26,29,26,21,32,29,40,26,21,27,40,31,27,19,15,18,21,23,20,20,20,15,14,20,20,18,19,19,18,14,16,17,36,16,22,15,18,21,21,21,17,39,32,27,19,32,19,18,23,41,21,18,31,19,20,18,16,16,22,13,14,14,19,14,37,21,22,26,17,18,31,20,16,18,14,20,35,22,21,18,24,24,17,13,25,17,24,12,20,18;1,6,2,5,3,7,4,8,3,5,1,6,4,8,2,7,1,6,3,5,2,8,4,7,3,7,4,6,2,8,1,5,2,7,3,5,1,8,4,6,2,8,4,7,1,6,3,5,3,7,1,8,2,5,4,6,2,6,1,8,4,7,3,5,2,6,4,5,1,8,3,7,1,7,2,6,3,5,4,8,2,5,3,8,1,7,4,6,3,8,2,6,1,5,4,7
O29Dgu;1;3;-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1;32,27,129,19,47,23,32,21,22,18,18,29,18,27,21,17,17,19,17,16,17,20,16,21,23,27,21,18,23,20,17,29,16,19,14,15,16,13,7,19,20,16,16,21,27,16,16,26,31,18,19,14,19,20,17,14,13,28,15,17,15,27,15,16,15,19,16,14,14,16,14,20,15,16,15,23,18,23,14,20,14,16,22,14,23,16,23,14,13,13,14,17,18,20,21,20;3,5,2,7,1,8,4,6,4,7,1,6,3,8,2,5,4,8,1,6,2,5,3,7,2,5,4,8,1,7,3,6,1,6,2,8,4,5,3,7,3,7,1,5,4,8,2,6,1,5,4,8,2,6,3,7,4,5,3,8,2,7,1,6,3,7,1,5,4,8,2,6,4,6,2,5,1,8,3,7,4,6,2,8,3,7,1,5,1,5,3,6,4,7,2,8
ZE1C3Q;2;3;-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,1,-1,-1;24,31,26,32,21,22,26,22,22,21,28,22,25,26,20,21,19,18,19,23,23,21,20,17,19,17,26,17,20,21,27,25,28,22,20,20,25,18,22,20,16,18,21,15,21,18,21,17,19,18,34,19,22,17,22,16,28,21,16,15,17,17,16,21,16,17,21,19,25,19,18,19,19,25,21,19,17,17,19,15,16,21,21,16,18,16,17,21,18,15,19,16,21,13,20,26;4,7,1,6,3,5,2,8,4,6,1,5,2,8,3,7,2,7,1,5,4,8,3,6,3,6,4,5,2,7,1,8,4,5,1,7,2,8,3,6,2,7,3,6,1,8,4,5,3,5,1,8,2,6,4,7,4,6,3,7,1,8,2,5,2,6,4,5,3,7,1,8,4,6,1,8,2,7,3,5,3,7,4,5,1,6,2,8,3,7,1,8,4,5,2,6
fTSZIE;1;3;-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1;65,30,60,26,35,76,31,62,47,27,41,72,29,48,31,30,44,58,38,26,32,52,22,35,26,29,33,22,30,22,46,20,27,17,27,26,73,49,73,20,34,57,28,23,52,73,114,50,31,63,40,25,37,25,82,44,35,34,46,62,31,25,34,74,41,37,48,30,25,20,32,24,30,29,27,23,36,23,39,48,35,25,31,29,65,20,67,28,64,28,30,24,22,35,90,20;3,6,1,8,4,5,2,7,3,8,4,6,1,5,2,7,4,5,1,7,3,8,2,6,3,5,1,6,4,8,2,7,1,8,2,5,4,7,3,6,4,7,3,8,2,5,1,6,3,8,1,5,4,6,2,7,2,6,4,7,1,8,3,5,4,6,1,5,2,7,3,8,1,8,4,5,3,6,2,7,3,8,1,7,2,6,4,5,4,7,1,5,3,8,2,6
IIyIjk;1;4;-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,0,1,1,1,-1,0,1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,1,-1,1;45,48,25,25,25,29,34,37,27,26,42,35,38,50,23,21,18,25,18,19,18,23,19,22,22,0,15,12,20,39,0,20,22,19,15,17,17,18,17,12,25,22,13,34,23,20,14,16,97,15,14,16,18,14,8,24,19,18,13,16,17,18,16,16,25,11,25,24,22,10,20,17,15,15,22,129,20,17,27,19,42,21,36,10,17,20,19,18,12,15,12,33,10,19,17,24;1,7,2,6,3,5,4,8,4,5,2,6,3,7,1,8,1,5,3,8,4,6,2,7,2,7,1,6,4,8,3,5,3,6,2,8,4,5,1,7,3,7,1,5,2,6,4,8,1,5,3,6,2,7,4,8,4,8,2,6,3,5,1,7,1,6,2,7,4,8,3,5,4,8,3,5,1,6,2,7,1,7,4,8,3,6,2,5,1,8,2,6,3,5,4,7
1Edr8I;1;2;1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1;14,19,23,16,19,25,20,15,12,15,11,12,12,15,9,11,13,9,10,12,15,7,11,11,11,15,12,18,12,14,19,12,17,17,14,13,12,22,18,19,14,17,15,20,16,18,15,16,16,15,14,11,12,13,13,12,12,16,15,12,13,14,15,14,13,13,12,15,15,14,13,13,16,13,13,13,14,14,9,14,25,16,15,12,79,14,13,25,14,19,18,25,21,21,26,18;3,5,2,7,1,6,4,8,4,8,2,6,1,5,3,7,3,7,1,6,4,5,2,8,4,8,1,5,2,7,3,6,2,5,4,8,3,7,1,6,1,7,2,8,3,5,4,6,1,8,2,7,4,6,3,5,2,8,3,5,1,6,4,7,3,8,2,7,1,5,4,6,1,8,4,5,2,7,3,6,4,7,3,6,2,8,1,5,2,6,1,8,4,7,3,5
Dd4EVj;1;3;1,-1,1,-1,-1,1,1,1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1;18,23,17,69,16,14,22,13,17,18,16,18,15,15,16,23,14,19,11,11,14,15,15,17,12,10,18,12,12,14,11,14,27,13,12,14,13,14,11,12,19,15,13,13,16,17,13,15,13,17,17,15,15,17,16,15,15,15,20,17,19,21,16,15,17,21,14,19,15,16,17,22,17,15,13,16,11,14,15,14,13,13,16,20,20,14,16,16,15,19,18,18,16,15,17,17;4,7,2,8,3,6,1,5,4,7,2,5,3,8,1,6,4,6,3,8,2,5,1,7,3,7,2,5,4,8,1,6,2,7,4,6,3,8,1,5,1,7,3,8,2,6,4,5,4,7,2,5,1,8,3,6,4,8,3,6,2,5,1,7,2,8,4,5,3,7,1,6,2,5,3,8,1,7,4,6,3,8,2,7,1,6,4,5,4,5,3,7,1,8,2,6
7Qd4Ix;1;2;-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1;21,12,13,14,14,15,16,12,16,16,14,13,13,14,16,14,14,15,12,14,11,13,15,13,18,17,15,18,15,15,13,15,17,19,16,15,17,18,18,14,17,16,26,17,18,15,15,16,19,20,20,19,15,13,16,16,17,15,19,16,16,19,17,15,14,15,15,16,15,16,15,16,15,17,17,19,17,17,15,17,15,17,27,17,15,21,17,19,21,21,19,19,17,18,15,18;1,6,4,5,3,7,2,8,4,8,2,6,3,7,1,5,4,7,3,8,2,6,1,5,1,7,3,6,4,8,2,5,4,6,1,8,2,5,3,7,3,8,1,7,2,6,4,5,4,6,1,5,3,8,2,7,4,5,3,6,1,8,2,7,3,6,4,7,2,5,1,8,1,7,3,8,2,5,4,6,2,8,4,5,1,7,3,6,2,6,3,5,1,8,4,7
