OQKsaW;1;3;-1,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1;53,12,8,6,12,9,13,9,7,2,3,5,7,2,2,4,1,5,1,5,7,1,1,1,11,7,3,8,9,5,8,1,4,3,3,3,3,2,5,2,1,2,2,4,5,4,2,2,1,2,7,3,5,5,7,7,6,7,5,8,2,6,4,3,1,3,3,4,2,4,6,2,16,5,33,1,16,1,38,10,9,1,6,4,2,1,3,6,1,4,1,1,1,3,4,9;1,7,3,5,4,8,2,6,1,5,4,8,2,6,3,7,2,5,1,7,4,8,3,6,1,6,4,5,2,7,3,8,2,7,3,6,4,8,1,5,4,8,3,5,1,7,2,6,2,6,1,5,4,8,3,7,1,7,3,8,2,6,4,5,4,6,1,5,3,8,2,7,1,8,2,7,3,5,4,6,3,8,1,7,2,6,4,5,1,8,3,5,4,7,2,6
LlVFiA;1;2;-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,-1;11,10,24,14,17,15,23,15,13,13,13,15,15,15,21,40,7,10,7,15,15,12,9,2,11,15,18,15,11,27,20,14,11,15,11,7,7,9,2,12,9,20,15,2,18,17,5,19,16,8,2,5,3,17,5,11,20,13,18,32,9,15,18,16,14,5,6,6,18,11,1,8,11,19,8,11,10,6,23,7,15,10,3,4,11,17,6,4,2,8,1,2,10,7,7,10;2,6,1,8,4,5,3,7,1,6,2,7,3,5,4,8,3,8,2,6,1,5,4,7,1,5,4,7,2,6,3,8,2,7,3,6,4,5,1,8,2,6,3,8,1,7,4,5,2,5,3,8,4,7,1,6,3,8,1,6,2,7,4,5,3,5,4,6,1,7,2,8,2,8,3,5,1,6,4,7,3,6,1,8,2,5,4,7,1,7,2,6,3,8,4,5
ggzux7;2;4;-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1;26,20,26,28,17,17,34,24,23,17,23,17,23,30,27,48,28,23,36,23,36,42,30,27,14,15,18,19,21,19,21,18,26,18,25,30,16,31,21,25,19,20,23,18,32,24,46,21,20,24,15,19,17,18,28,24,20,14,18,15,18,20,36,25,21,17,24,15,22,17,41,25,17,21,19,17,33,19,23,20,13,24,24,16,30,14,28,19,17,14,15,14,21,29,17,47;2,8,3,6,1,7,4,5,4,8,2,7,1,6,3,5,3,8,4,6,2,5,1,7,3,7,1,6,4,5,2,8,3,6,1,7,2,5,4,8,1,8,3,7,2,5,4,6,4,5,3,6,1,8,2,7,3,7,2,5,1,6,4,8,4,7,2,8,3,5,1,6,1,6,3,7,2,5,4,8,3,6,1,7,2,5,4,8,2,7,3,5,1,6,4,8
KXZFcz;1;3;1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1;29,26,35,15,25,31,26,24,29,22,19,26,17,34,20,18,17,17,14,23,33,18,19,20,19,21,21,21,23,19,31,21,17,17,17,17,21,18,18,20,23,17,17,17,17,18,21,16,15,18,22,13,15,17,21,12,18,13,24,19,20,18,20,23,17,22,17,19,23,17,22,20,38,23,20,18,19,20,15,18,15,18,16,15,22,18,16,22,18,19,20,23,19,18,18,19;3,5,4,6,2,8,1,7,1,8,3,7,4,6,2,5,2,6,1,8,3,7,4,5,4,8,3,5,1,7,2,6,4,7,3,5,1,8,2,6,1,7,4,5,3,6,2,8,3,5,2,7,1,6,4,8,2,7,4,8,3,6,1,5,4,6,1,7,2,5,3,8,2,5,1,6,4,7,3,8,4,6,2,5,1,7,3,8,4,8,3,6,2,7,1,5
XGgNan;1;5;-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1;25,21,66,49,31,24,72,46,27,22,25,24,27,24,23,24,27,25,37,22,25,24,37,32,24,29,27,24,20,29,27,23,34,22,21,30,26,27,25,21,73,27,29,28,22,41,28,35,28,21,32,22,28,26,36,41,31,28,33,42,21,23,28,24,68,22,22,23,37,28,24,47,20,31,25,26,20,21,29,40,23,22,29,20,24,35,27,22,21,23,36,24,19,23,23,74;3,7,4,8,1,6,2,5,3,8,1,6,2,7,4,5,2,7,3,8,4,5,1,6,4,7,2,5,1,6,3,8,4,6,3,5,2,8,1,7,3,7,4,8,2,5,1,6,1,5,2,7,4,8,3,6,4,6,2,7,3,5,1,8,3,5,4,8,1,7,2,6,3,5,2,8,1,7,4,6,4,6,1,8,3,5,2,7,1,5,4,7,2,8,3,6
4mI7Pc;2;3;-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1;29,27,42,87,21,35,25,16,18,23,52,21,38,23,20,31,41,19,37,12,21,21,24,21,13,13,17,17,15,14,20,17,16,12,15,25,22,16,14,14,15,12,15,25,19,12,20,15,20,14,13,20,15,30,13,13,23,32,18,15,31,26,15,13,23,26,31,23,27,36,47,33,17,21,12,10,19,18,16,17,15,27,11,20,19,18,22,16,39,17,29,22,23,28,17,23;4,6,1,5,3,8,2,7,1,7,4,5,3,6,2,8,3,7,4,6,2,8,1,5,4,5,3,8,1,7,2,6,3,6,4,7,1,8,2,5,4,6,3,8,1,5,2,7,4,5,3,6,1,8,2,7,1,7,2,8,4,6,3,5,2,8,4,6,1,5,3,7,2,6,3,7,1,5,4,8,1,6,2,7,4,8,3,5,3,5,1,8,2,6,4,7
G196bV;2;3;-1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,1;25,20,30,85,29,19,50,28,17,20,30,18,16,22,27,25,27,14,25,54,16,26,33,23,21,18,14,22,14,18,20,18,19,21,17,21,25,19,25,24,17,22,15,21,15,18,17,17,23,24,22,23,24,22,18,20,18,21,27,21,29,25,25,20,21,58,21,19,25,42,20,17,22,22,32,20,27,34,15,23,11,13,13,21,19,19,30,19,28,18,25,19,22,23,29,18;4,7,1,5,2,6,3,8,3,6,2,8,4,7,1,5,2,5,4,6,1,7,3,8,4,8,3,5,2,6,1,7,4,8,1,5,3,7,2,6,4,6,2,5,3,7,1,8,4,8,2,7,1,5,3,6,4,8,3,7,1,6,2,5,1,8,3,6,2,7,4,5,4,8,1,5,3,6,2,7,4,5,1,8,3,6,2,7,3,6,2,5,1,8,4,7
uWXj5P;2;3;-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1;61,55,41,35,57,39,36,43,41,32,54,23,37,26,40,28,27,32,30,26,29,43,41,30,35,24,34,30,30,39,31,28,29,24,28,23,23,20,38,23,21,20,24,31,21,23,35,21,24,22,31,21,30,18,38,28,20,24,39,33,29,21,41,36,23,23,63,38,48,41,28,23,32,29,35,23,34,42,39,23,28,38,47,26,27,28,32,21,22,28,25,41,23,26,24,29;1,7,4,8,2,6,3,5,1,5,2,7,3,8,4,6,4,5,1,7,2,8,3,6,1,7,4,5,2,8,3,6,4,7,3,5,2,8,1,6,4,7,3,5,2,8,1,6,2,6,4,5,3,7,1,8,4,6,3,5,2,8,1,7,3,8,4,7,1,5,2,6,3,7,4,8,1,5,2,6,3,7,2,6,4,8,1,5,4,7,2,5,1,6,3,8
t6GgkC;2;3;1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1;16,19,19,19,18,19,18,17,14,17,13,19,13,12,15,19,14,11,19,17,17,18,15,13,15,16,17,16,20,14,16,20,20,19,19,16,22,19,17,19,19,14,15,12,18,15,12,13,12,17,16,12,13,13,13,16,14,14,11,14,13,13,12,12,11,11,12,14,13,13,12,13,13,16,18,12,12,12,13,15,19,15,15,14,13,11,14,17,13,17,16,15,17,14,16,16;4,8,1,7,3,6,2,5,2,6,4,7,1,8,3,5,2,8,1,6,3,7,4,5,3,6,4,5,2,7,1,8,3,8,2,5,1,7,4,6,1,5,3,8,2,7,4,6,2,7,1,8,3,6,4,5,4,5,3,8,1,6,2,7,3,6,2,8,1,5,4,7,2,7,3,8,4,6,1,5,4,6,3,5,2,7,1,8,3,8,4,7,2,5,1,6
LKZ8A1;2;4;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1;39,35,28,28,27,25,31,30,30,26,31,36,23,24,30,23,35,19,36,20,35,21,34,20,31,22,26,31,17,26,40,21,26,20,23,19,25,21,24,22,36,20,22,20,30,16,34,21,31,25,22,23,22,20,19,22,27,31,18,27,19,22,23,24,28,21,28,19,20,21,30,22,26,22,24,19,17,16,18,17,19,27,27,18,20,23,19,40,19,26,23,26,36,23,21,40;2,8,4,7,1,5,3,6,3,7,4,8,2,6,1,5,3,8,2,6,4,7,1,5,1,8,2,6,4,5,3,7,1,7,4,5,3,6,2,8,1,5,3,8,4,6,2,7,4,6,3,7,1,5,2,8,1,8,2,5,3,6,4,7,2,8,4,6,3,5,1,7,4,7,1,6,3,5,2,8,3,7,4,5,2,6,1,8,2,6,3,8,4,7,1,5
Sk7mGC;1;3;1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1;30,34,72,35,43,37,42,42,31,47,30,41,124,33,33,74,110,33,44,52,50,58,71,35,36,33,35,30,51,28,40,34,49,32,40,73,49,36,57,35,51,31,32,23,40,34,40,50,18,25,25,25,31,22,25,25,32,25,25,45,45,27,26,24,25,21,22,25,29,23,31,25,25,21,29,27,25,19,28,23,26,34,39,41,50,69,41,66,54,36,66,28,36,29,26,27;3,5,1,6,2,8,4,7,4,7,1,6,3,5,2,8,1,5,4,6,2,8,3,7,1,6,2,5,4,8,3,7,4,5,1,6,2,8,3,7,4,5,3,8,1,6,2,7,1,7,3,8,2,6,4,5,4,6,2,5,1,7,3,8,2,8,3,6,1,5,4,7,2,8,3,5,1,6,4,7,1,7,3,8,2,6,4,5,2,6,3,7,4,5,1,8
Okmydc;1;3;1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1;73,0,25,32,20,25,0,28,12,3,27,8,9,17,19,24,1,7,19,14,14,7,8,9,19,17,23,21,13,2,19,18,18,15,7,15,4,8,10,15,21,19,22,13,20,21,23,21,17,20,24,23,21,14,21,17,19,18,20,10,15,13,15,17,2,20,13,15,9,18,22,21,16,13,21,23,20,15,16,15,18,14,17,13,15,17,15,17,17,10,24,20,14,18,16,16;2,7,1,5,4,8,3,6,3,6,2,5,4,8,1,7,3,5,4,7,2,6,1,8,3,6,2,5,4,7,1,8,2,8,4,7,3,5,1,6,1,7,2,6,3,5,4,8,3,6,1,7,2,5,4,8,2,5,3,7,1,6,4,8,3,6,4,5,1,8,2,7,4,6,2,8,1,7,3,5,4,8,1,7,3,5,2,6,1,5,4,6,3,8,2,7
nS0nK3;1;2;-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1;28,22,49,17,17,18,17,26,19,17,21,15,21,21,16,24,27,18,22,16,17,19,16,13,27,16,25,20,21,16,17,40,22,20,35,23,14,23,17,19,16,22,24,17,23,18,22,19,24,14,17,15,16,14,20,19,17,17,14,19,14,21,11,18,5,15,13,9,13,3,25,13,15,13,16,14,15,21,15,15,11,14,15,19,13,22,13,18,14,16,23,8,14,14,19,15;3,6,1,8,2,5,4,7,4,7,2,5,1,8,3,6,2,7,1,5,3,6,4,8,3,5,2,6,4,7,1,8,3,6,4,8,2,5,1,7,1,8,3,5,2,7,4,6,1,5,2,8,3,7,4,6,1,8,2,7,3,5,4,6,2,7,3,5,1,6,4,8,3,5,4,8,1,6,2,7,1,8,4,5,2,7,3,6,1,8,2,5,4,6,3,7
0nEOjH;1;3;1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1;20,22,28,24,25,20,17,23,19,24,30,22,24,23,25,24,29,19,28,20,25,22,18,20,29,22,22,24,22,17,31,24,21,24,23,27,35,24,25,24,27,20,25,22,19,20,18,30,19,19,21,21,19,18,17,18,18,18,19,23,31,22,17,20,29,22,16,26,33,23,22,21,29,24,19,25,33,21,19,20,21,22,24,19,29,26,18,18,33,17,24,17,26,21,18,24;4,7,2,8,1,5,3,6,3,7,2,5,1,8,4,6,1,6,2,8,4,7,3,5,2,8,4,6,3,7,1,5,1,5,4,7,2,6,3,8,4,6,2,5,3,7,1,8,4,5,2,6,3,7,1,8,2,8,3,6,4,5,1,7,2,8,1,7,3,6,4,5,2,8,4,7,1,5,3,6,3,5,2,7,1,8,4,6,1,5,3,7,4,6,2,8
dJJaFr;2;5;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1;19,22,22,27,17,16,16,25,23,15,18,15,23,15,14,16,18,16,21,16,15,15,14,18,22,15,19,15,17,13,13,15,18,17,20,15,17,14,25,15,17,16,21,23,18,22,19,24,18,14,15,18,18,15,14,17,15,15,16,13,17,16,14,14,19,15,17,18,17,17,14,17,18,28,18,21,16,17,24,16,17,15,17,15,21,15,19,17,16,13,15,15,15,14,15,16;4,8,1,7,2,5,3,6,3,7,2,6,1,5,4,8,1,7,4,5,3,6,2,8,3,8,2,7,4,6,1,5,4,8,3,5,1,6,2,7,1,7,3,8,4,6,2,5,1,8,4,7,2,5,3,6,3,7,4,8,1,6,2,5,3,8,4,7,2,6,1,5,4,8,1,7,3,5,2,6,1,8,2,5,3,7,4,6,3,8,4,5,2,7,1,6
6MiIEg;1;4;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1;61,41,55,39,26,64,29,40,29,34,28,29,28,47,29,35,24,35,42,23,32,36,53,34,26,42,68,34,56,55,31,32,42,38,32,30,58,32,35,60,67,27,33,44,46,41,35,30,30,25,69,21,25,59,21,24,39,32,39,72,38,78,63,44,32,33,30,21,46,39,35,24,33,51,21,19,35,50,15,32,45,40,23,39,73,23,27,52,84,20,27,18,61,88,33,45;3,6,1,8,2,7,4,5,2,6,3,8,4,5,1,7,2,8,4,6,3,5,1,7,4,8,1,7,3,6,2,5,1,5,4,7,3,8,2,6,3,6,2,5,4,7,1,8,1,7,2,5,3,6,4,8,4,6,1,8,3,5,2,7,2,7,1,8,4,5,3,6,1,7,4,8,2,6,3,5,4,7,1,8,2,5,3,6,3,6,4,5,2,8,1,7
767CL4;2;5;-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,-1,1;82,27,17,18,47,15,18,22,28,21,24,18,23,20,21,26,26,32,34,17,21,35,12,22,19,16,17,18,16,18,16,23,21,18,25,20,32,25,24,21,22,20,25,24,29,19,31,26,22,19,19,26,17,20,26,22,21,17,20,22,18,18,22,22,25,20,22,17,26,18,23,20,15,22,19,21,19,17,25,16,25,22,17,18,20,22,23,29,23,23,30,23,29,20,22,16;1,5,2,8,4,6,3,7,4,6,3,5,2,7,1,8,1,6,3,8,2,5,4,7,3,5,1,7,2,8,4,6,1,6,2,7,4,5,3,8,3,7,4,5,1,6,2,8,3,5,1,7,2,8,4,6,1,6,4,8,3,7,2,5,1,5,4,8,2,7,3,6,3,8,1,6,2,7,4,5,3,5,4,7,2,6,1,8,2,8,1,5,3,6,4,7
5qFD3R;1;3;-1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1;22,25,28,22,52,17,24,23,19,23,14,16,16,15,24,17,19,19,25,18,19,13,18,15,16,15,15,17,19,17,18,15,15,13,20,16,16,16,19,24,16,18,14,14,15,16,17,18,14,13,16,14,16,13,13,14,14,13,15,15,14,12,13,12,12,13,16,12,13,13,13,20,11,13,21,12,12,12,14,13,16,14,15,13,12,13,12,16,19,16,15,20,12,19,16,14;2,5,3,8,1,7,4,6,3,5,1,8,2,7,4,6,3,7,4,6,2,5,1,8,2,8,3,5,1,7,4,6,1,7,3,6,2,8,4,5,3,5,4,7,2,6,1,8,3,6,2,7,1,8,4,5,4,5,2,8,3,6,1,7,2,7,1,5,4,8,3,6,3,5,1,7,2,8,4,6,1,5,3,7,2,6,4,8,3,5,1,7,2,8,4,6
aa88rh;2;2;1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1;22,31,25,20,15,19,32,17,21,14,18,17,14,17,18,20,19,16,18,13,24,17,15,13,20,12,19,15,18,12,16,15,18,21,19,22,16,18,21,18,12,12,12,13,12,18,19,13,19,15,13,18,21,11,17,13,12,12,17,12,20,13,18,11,13,16,12,13,18,15,19,11,17,16,15,17,15,19,19,11,12,11,25,13,16,13,22,18,20,18,15,13,14,15,13,13;2,7,4,6,3,8,1,5,1,8,3,5,2,6,4,7,2,7,4,6,1,5,3,8,4,8,2,7,1,6,3,5,1,6,3,5,4,8,2,7,1,6,2,5,3,8,4,7,4,8,2,6,1,7,3,5,2,6,1,8,3,7,4,5,3,5,2,7,4,6,1,8,4,7,3,6,2,5,1,8,2,5,4,7,3,6,1,8,3,5,2,6,4,7,1,8
OBL7PQ;1;3;-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1;24,25,26,23,18,21,33,27,27,17,34,17,25,16,24,25,18,15,18,15,24,15,25,19,16,22,18,25,14,17,17,15,24,23,22,15,21,16,16,20,22,14,17,15,20,17,23,18,22,15,15,17,15,15,15,20,16,18,18,22,18,18,17,20,23,17,22,23,17,21,19,22,16,31,15,14,16,17,16,19,21,17,20,17,17,17,16,22,22,26,18,18,15,25,22,19;3,7,2,8,4,6,1,5,3,7,1,8,2,5,4,6,3,6,2,5,4,8,1,7,4,7,2,6,3,5,1,8,3,7,1,8,4,6,2,5,1,7,2,8,3,6,4,5,1,6,4,5,3,7,2,8,2,8,3,7,4,5,1,6,2,7,1,6,3,8,4,5,2,7,3,5,4,8,1,6,3,5,1,6,4,7,2,8,2,8,1,7,3,6,4,5
7e2kw5;2;3;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1;27,25,33,48,21,27,25,40,32,35,26,21,24,23,25,20,15,23,27,24,20,18,21,19,18,18,22,15,15,15,14,16,16,24,19,20,24,19,20,27,22,23,31,30,30,21,30,24,25,15,31,25,29,18,21,28,18,17,20,18,17,33,20,25,16,34,22,21,19,17,20,18,31,18,20,36,24,17,20,27,22,25,29,22,18,17,19,38,23,18,32,26,17,25,19,23;4,8,1,5,3,6,2,7,2,6,1,5,4,7,3,8,1,6,3,5,2,8,4,7,2,8,1,7,4,6,3,5,1,6,2,5,4,8,3,7,4,5,2,6,1,8,3,7,4,8,3,5,1,6,2,7,1,6,4,7,3,8,2,5,3,7,4,6,1,5,2,8,4,6,2,7,1,8,3,5,1,7,2,6,4,8,3,5,2,5,3,6,1,8,4,7
Frh65q;1;5;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1;35,17,32,18,19,15,58,28,37,25,28,17,28,34,43,36,29,27,48,21,26,23,37,34,27,20,36,18,23,23,33,20,37,21,26,26,34,25,23,29,28,32,42,34,38,33,28,29,43,26,31,26,52,28,31,21,31,31,43,26,43,41,23,38,39,26,21,22,26,34,24,54,26,27,24,26,24,28,39,33,31,23,40,38,34,24,30,24,29,25,24,17,24,33,36,24;1,6,2,5,4,8,3,7,1,5,4,6,2,8,3,7,2,7,3,5,4,8,1,6,4,7,1,6,2,8,3,5,2,7,1,6,4,5,3,8,4,8,1,7,2,5,3,6,3,8,4,6,1,5,2,7,2,8,4,5,3,6,1,7,2,6,3,5,1,7,4,8,3,7,4,8,1,5,2,6,4,6,3,7,2,5,1,8,2,8,3,7,4,6,1,5
aHLTgg;1;3;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1;28,39,36,19,41,24,21,23,19,23,39,38,28,54,29,20,43,19,34,24,35,22,29,24,28,40,47,121,47,27,42,102,77,22,34,30,26,24,31,32,32,24,28,25,25,29,34,22,28,22,38,40,23,24,31,20,77,23,42,58,35,69,34,22,40,56,24,23,32,27,61,21,66,33,26,40,70,24,27,27,44,25,68,36,42,20,29,42,87,20,28,25,23,21,25,20;2,5,3,8,4,6,1,7,1,8,4,5,2,6,3,7,1,7,2,8,4,6,3,5,1,6,2,8,3,7,4,5,1,7,4,6,2,5,3,8,2,5,3,8,1,6,4,7,2,6,3,5,4,7,1,8,2,5,3,7,4,8,1,6,3,5,1,8,4,6,2,7,1,8,2,7,3,6,4,5,2,6,1,8,4,7,3,5,4,6,3,5,1,7,2,8
